id;name;address;zip;city_hotel;cc1;ufi;class;currencycode;minrate;maxrate;preferred;nr_rooms;public_ranking;hotel_url;city_unique;city_preferred;review_score;review_nr;;;;;;;;;;;;;;;;;
1989425;Wanderlust Reis;Rua Forno do Tijolo;1170-133;Lisboa;pt;-2167973;0;EUR;49;;;1;1;http://www.mishoteles.com/hotel/pt/wanderlust-reis.html;lisbon;Lisboa;1;1;;;;;;;;;;;;;;;;;
1998443;Mer et Campagne;12 Rue Du Grand Pré;14510;Houlgate;fr;-1432289;0;EUR;95.45;;;1;1;http://www.mishoteles.com/hotel/fr/mer-et-campagne-houlgate.html;houlgate;Houlgate;1;1;;;;;;;;;;;;;;;;;
1968733;Sea Wall Cottage;Sea Wall;CT5 1BX;Whitstable;gb;-2611649;0;GBP;218;;;1;1;http://www.mishoteles.com/hotel/gb/sea-wall-cottage.html;whitstable;Whitstable;1;1;;;;;;;;;;;;;;;;;
1981731;Le relais des Forges;1 Thier des Forges;4140;Sprimont;be;-1970209;0;EUR;75;;;1;1;http://www.mishoteles.com/hotel/be/le-relais-des-forges.html;sprimont;Sprimont;1;1;;;;;;;;;;;;;;;;;
1979328;Johnny Apartments;Ermou 128;6022;Larnaca;cy;-2738479;0;EUR;29.75;;;2;1;http://www.mishoteles.com/hotel/cy/johnny-apartments-larnaca.html;larnaca;Larnaca;1;1;;;;;;;;;;;;;;;;;
2036824;Lungoboite 14 - Cortina;Via Lungoboite 14;32043;Cortina d'Ampezzo;it;-116371;0;EUR;120;;;1;1;http://www.mishoteles.com/hotel/it/lungoboite-14-cortina.html;cortina-dampezzo;Cortina dʼAmpezzo;1;1;;;;;;;;;;;;;;;;;
1953369;Apartment Emma;Lucijin put 24;21217;Kaštel Štafilić;hr;900055533;3;EUR;70;;;1;1;http://www.mishoteles.com/hotel/hr/apartment-emma-kastel-stafilic.html;kastela;Kaštela;1;1;;;;;;;;;;;;;;;;;
2037905;Alojamientos Madarcos;C/ de las Eras ;28755;Madarcos;es;-370924;0;EUR;90;;;3;1;http://www.mishoteles.com/hotel/es/alojamientos-madarcos.html;aoslos;Aoslos;1;1;;;;;;;;;;;;;;;;;
1930247;Vila Bairos;Condomínio Vila Bairos, Lote H, Urb. Encosta das Oliveiras;8125-449;Vilamoura;pt;900039091;0;EUR;80;;;1;1;http://www.mishoteles.com/hotel/pt/vila-bairos-vilamoura.html;villamoura;Vilamoura;1;1;;;;;;;;;;;;;;;;;
1957114;Villa Raffaela;Strada Provinciale 67, km5 710m 36.7118811, 14.922564;97014;santa maria del focallo;it;900049136;0;EUR;60;;;1;1;http://www.mishoteles.com/hotel/it/villa-raffaela-santa-maria-del-focallo.html;santa-maria-del-focallo;santa maria del focallo;1;1;;;;;;;;;;;;;;;;;
1972067;Villa Los Almendros;El Jaral, S/N;11687;El Gastor;es;-380693;0;EUR;100;;;1;1;http://www.mishoteles.com/hotel/es/villa-los-almendros.html;el-gastor;El Gastor;1;1;;;;;;;;;;;;;;;;;
2017482;Ferienunterkünfte Liliane;Thiessower Straße 21;18586;Göhren;de;-1840710;0;EUR;;;;3;1;http://www.mishoteles.com/hotel/de/ferienunterkunfte-liliane.html;ostseebad-gohren;Göhren;1;1;;;;;;;;;;;;;;;;;
1988391;Un Pigeonnier en Luberon;1885 Route de Roquefraiche;84360;Lauris;fr;-1439426;0;EUR;58;;;1;1;http://www.mishoteles.com/hotel/fr/un-pigeonnier-en-luberon.html;lauris;Lauris;1;1;;;;;;;;;;;;;;;;;
2039944;Apartments Villa Orange;Matije Gupca 40A 2.floor;23000;Zadar;hr;-101499;3;EUR;40;;;2;1;http://www.mishoteles.com/hotel/hr/apartments-villa-orange.html;zadar;Zadar;1;1;;;;;;;;;;;;;;;;;
2003896;Apartmán U Venuše;Česká 252 č. 10, 1. patro;692 01;Pavlov;cz;-552348;3;EUR;55;;;1;1;http://www.mishoteles.com/hotel/cz/apartman-u-venuse.html;pavlov;Pavlov;1;1;;;;;;;;;;;;;;;;;
2023876;Cozy Stylish Flat by Vaci Street;7th Szarka Street;1056;Budapest;hu;-850553;0;EUR;30;;;1;1;http://www.mishoteles.com/hotel/hu/cozy-stylish-flat-by-vaci-street.html;budapest;Budapest;1;1;;;;;;;;;;;;;;;;;
2006181;Suite nel cuore di Napoli;Vico Santa Maria a Cappella Vecchia, 6;80121;Napoli;it;-122902;0;EUR;45;;;2;1;http://www.mishoteles.com/hotel/it/suite-nel-cuore-di-napoli.html;naples;Napoli;1;1;;;;;;;;;;;;;;;;;
1975088;Holiday Home Hannesvej IV;;7770;Vestervig;dk;-2753718;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-hannesvej-iv.html;vestervig;Vestervig;1;1;;;;;;;;;;;;;;;;;
1977635;Central Athens Apartment;12 Redestou;10444;Athens;gr;-814876;0;EUR;104.62;;;1;1;http://www.mishoteles.com/hotel/gr/big-central-athens-apt-180-m2.html;athens;Athens;1;1;;;;;;;;;;;;;;;;;
2028746;Sunset Apartman;Kamenički road 32a;21000;Novi Sad;rs;-90313;0;EUR;50;;;1;1;http://www.mishoteles.com/hotel/rs/sunset-apartman.html;novi-sad;Novi Sad;1;1;;;;;;;;;;;;;;;;;
1963204;Holiday Home Magnolia;Muzaferija 10;71000;Visoko;ba;-100479;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/ba/holiday-home-magnolia.html;visoko;Visoko;1;1;;;;;;;;;;;;;;;;;
1972136;Villa Monastero;69 Kloosterstraat;2000;Antwerpen;be;-1953257;0;EUR;115;;;1;1;http://www.mishoteles.com/hotel/be/villa-monastero.html;antwerpen;Antwerpen;1;1;;;;;;;;;;;;;;;;;
2036202;Vanessa Apartment;"4 Dimitar Hadzhikotsev; Entrance B, apt. 7";1421;Sofia;bg;-838489;0;EUR;79;;;1;1;http://www.mishoteles.com/hotel/bg/vanessa-apartment.html;sofia;Sofia;1;1;;;;;;;;;;;;;;;;;
1930366;Le Moulin de St Rémy;8a, Avenue Frédéric Mistral;13210;Saint-Rémy-de-Provence;fr;-1468251;4;EUR;110;;;1;1;http://www.mishoteles.com/hotel/fr/le-moulin-de-st-remy.html;saint-remy-de-provence;Saint-Rémy-de-Provence;1;1;;;;;;;;;;;;;;;;;
2008218;Green Yard Hostel;Shalva Dadiani Street 10;105;Tbilisi City;ge;900047975;0;GEL;25;;;5;1;http://www.mishoteles.com/hotel/ge/green-yard-hostel.html;tbilisi;Tbilisi City;1;1;;;;;;;;;;;;;;;;;
1972582;Vila Mamaia Sat;Strada M8, Nr. 38;905700;Mamaia;ro;-1163519;0;EUR;200;;;1;1;http://www.mishoteles.com/hotel/ro/vila-mamaia-sat.html;mamaia;Mamaia;1;1;;;;;;;;;;;;;;;;;
1927968;Apartment Mega Khimki;Молодежная, 78;141407;Khimki;ru;-2925518;0;RUB;3000;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-mega-khimki.html;khimki;Khimki;1;1;;;;;;;;;;;;;;;;;
2034519;Holiday home Can Daniel;;7817;Sant Josep;es;900050327;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/es/holiday-home-can-daniel.html;sant-jordi-es-1;Sant Jordi;1;1;;;;;;;;;;;;;;;;;
2044500;Apartamento Campanha;Rua de Justino Teixeira, 598;4300-277;Porto;pt;-2173088;0;EUR;25;;;2;1;http://www.mishoteles.com/hotel/pt/apartamento-campanha.html;porto;Porto;1;1;;;;;;;;;;;;;;;;;
2009373;Rose of the Sea;Corclough East Rose of the Sea;;Belmullet;ie;-1500913;0;EUR;35;;;4;1;http://www.mishoteles.com/hotel/ie/rose-of-the-sea.html;belmullet;Belmullet;1;1;;;;;;;;;;;;;;;;;
2027847;Apartment on Tarashchanska 161;161 Tarashchans'ka Street;9100;Bila Tserkva;ua;-1035624;0;UAH;500;;;1;1;http://www.mishoteles.com/hotel/ua/apartment-on-tarashchanska-161.html;bila-tserkva;Bila Tserkva;1;1;;;;;;;;;;;;;;;;;
1937772;gite de keravel;8 Keravel Hent Poul Stripo;22820;Plougrescant;fr;-1458777;3;EUR;120;;;1;1;http://www.mishoteles.com/hotel/fr/gite-de-keravel.html;plougrescant;Plougrescant;1;1;;;;;;;;;;;;;;;;;
1988228;Logies Stienon;STIENONLAAN 76;1020;Heysel;be;-1955538;0;EUR;79;;;1;1;http://www.mishoteles.com/hotel/be/logies-stienon.html;brussels;Brussels;1;1;;;;;;;;;;;;;;;;;
1952180;La Casa Tra Gli Ulivi;Via Sottoferrovia 39;19034;Ortonovo;it;-123490;0;EUR;90;;;1;1;http://www.mishoteles.com/hotel/it/la-casa-tra-gli-ulivi-ortonovo.html;ortonovo;Ortonovo;1;1;;;;;;;;;;;;;;;;;
1973378;Guest House On Khutorskaya;Khutorskaya Ulitsa 74;354000;Adler;ru;-2874290;0;RUB;5700;;;3;1;http://www.mishoteles.com/hotel/ru/guest-house-on-khutorskaya.html;adler;Adler;1;1;;;;;;;;;;;;;;;;;
1974997;Holiday Home Horns Bjerge XIV;;6857;Blåvand;dk;-2740125;0;DKK;675;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-horns-bjerge-xiv.html;blavand;Blåvand;1;1;;;;;;;;;;;;;;;;;
1966904;FR Apartment;Str Mircea Eliade 28 Etaj 1, apart. 6;400364;Cluj-Napoca;ro;-1156174;0;EUR;40;;;1;1;http://www.mishoteles.com/hotel/ro/fr-apartament.html;cluj-napoca;Cluj-Napoca;1;1;;;;;;;;;;;;;;;;;
2033878;Holiday home Grosseck;;5570;Mauterndorf;at;-1984970;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/at/holiday-home-grosseck.html;mauterndorf;Mauterndorf;1;1;;;;;;;;;;;;;;;;;
1948898;Studio_Beziers;Escalier A 23 Rue de la République;34500;Béziers;fr;-1412490;0;EUR;40;;;1;1;http://www.mishoteles.com/hotel/fr/studio-beziers.html;beziers;Béziers;1;1;;;;;;;;;;;;;;;;;
1955497;Apartment Luxor;8A Ulica Ignjata Đorđića;10000;Zagreb;hr;-101579;3;EUR;40;;;1;1;http://www.mishoteles.com/hotel/hr/apartment-luxor-zagreb.html;zagreb;Zagreb;1;1;;;;;;;;;;;;;;;;;
1948370;Balchik Paradise Apartment;village zone Ovcharovski beach, 5th Street, bld 8, apt 14B, floor 4;9600;Balchik;bg;-831922;0;EUR;32.5;;;1;1;http://www.mishoteles.com/hotel/bg/balchik-paradise-apartment.html;balchik;Balchik;1;1;;;;;;;;;;;;;;;;;
1967390;Apartments on Sibgata Khakima 44;ул. Сибгата Хакима, 44, 15 этаж, кв. 116;420000;Kazan;ru;-2923066;0;RUB;2250;;;2;1;http://www.mishoteles.com/hotel/ru/apartments-on-sibgata-khakima-44.html;kazan;Kazan;1;1;;;;;;;;;;;;;;;;;
1960885;Le Tonneau des Amoureux;186 Route du Mesnil Grimeult;50610;Jullouville-les-Pins;fr;-1433301;0;EUR;95;;;1;1;http://www.mishoteles.com/hotel/fr/le-tonneau-des-amoureux.html;jullouville-les-pins;Jullouville-les-Pins;1;1;;;;;;;;;;;;;;;;;
1998261;Usadba Dary Velesa;Центральная 87 Минская область;222812;Bluzha;by;-1941379;0;USD;10.2;;;2;1;http://www.mishoteles.com/hotel/by/usadba-dary-velesa.html;bluzha;Bluzha;1;1;;;;;;;;;;;;;;;;;
2035163;Holiday home Rialtino;;30135;Venezia;it;-132007;0;EUR;247;;;1;1;http://www.mishoteles.com/hotel/it/holiday-home-rialtino.html;venice;Venice;1;1;;;;;;;;;;;;;;;;;
1988171;Tra gli Alberi e il Mare;Via S.Antonio 44;60020;Sirolo;it;-129796;0;EUR;100;;;1;1;http://www.mishoteles.com/hotel/it/tra-gli-alberi-e-il-mare.html;sirolo;Sirolo;1;1;;;;;;;;;;;;;;;;;
1975588;Holiday Home Oasen;;9560;Hadsund;dk;-2751037;0;DKK;316.4285714286;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-oasen.html;sonder-hurup;Sønder Hurup;1;1;;;;;;;;;;;;;;;;;
2034217;Residece Royal House;Viale Pernici 2;38066;Riva del Garda;it;-126468;0;EUR;60;;;14;1;http://www.mishoteles.com/hotel/it/residece-royal-house.html;riva-del-garda;Riva del Garda;1;1;;;;;;;;;;;;;;;;;
1953638;Apartments on Gorkogo 12;ул. Горького, д. 12, кв. 20;186792;Sortavala;ru;-3007886;0;RUB;2000;;;1;1;http://www.mishoteles.com/hotel/ru/apartments-on-gorkogo-12.html;sortavala;Sortavala;1;1;;;;;;;;;;;;;;;;;
1960143;Azneft Square Apartment;22/4, Adil Iskenderov;AZ1001;Baku;az;-2705195;0;AZN;91.08;;;1;1;http://www.mishoteles.com/hotel/az/azneft-square-apartment.html;baku;Baku;1;1;;;;;;;;;;;;;;;;;
1943162;Camping Playa de Ajo;C/ La Bandera, 1295;39170;Ajo;es;-369506;0;EUR;74;;;7;1;http://www.mishoteles.com/hotel/es/camping-playa-de-ajo.html;ajo;Ajo;1;1;;;;;;;;;;;;;;;;;
1966021;Holidays City of Arts;Carrer de l'Hort de Sant Valeri 3;46013;Valencia;es;-406131;0;EUR;80;;;1;1;http://www.mishoteles.com/hotel/es/holidays-city-of-arts.html;valencia;Valencia;1;1;;;;;;;;;;;;;;;;;
2009020;Ferienwohnung an der Lahn I;Adelheidstr. 1 EG;65582;Diez;de;-1759619;0;EUR;120;;;1;1;http://www.mishoteles.com/hotel/de/ferienwohnung-an-der-lahn-i.html;diez;Diez;1;1;;;;;;;;;;;;;;;;;
1961008;Fiszer 1 & 2;Generała Stanisława Fiszera 12;81-784;Sopot;pl;-529430;0;PLN;180;;;2;1;http://www.mishoteles.com/hotel/pl/fiszer-1-amp-2.html;sopot;Sopot;1;1;;;;;;;;;;;;;;;;;
2032747;Hotel Semerka;Polyana Cheget;361605;Terskol;ru;-3018107;0;RUB;2000;;;30;1;http://www.mishoteles.com/hotel/ru/semerka.html;terskol;Terskol;1;1;;;;;;;;;;;;;;;;;
2023327;Apartment on Lenina 70;ulitsa Lenina 70 кв.73;461040;Buzuluk;ru;-2895139;0;RUB;1500;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-on-lenina-70.html;buzuluk;Buzuluk;1;1;;;;;;;;;;;;;;;;;
2020981;Schöne Ferien und Messewohnung Nähe Düsseldorf und Köln;Wilhelmstraße 18 1. Etage;42781;Haan;de;-1783530;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/de/schone-ferien-und-messewohnung-nahe-dusseldorf-und-koln.html;haan;Haan;1;1;;;;;;;;;;;;;;;;;
2018489;Auberge des Baronnies;D994 Quartier la remise;5700;LʼÉpine;fr;-1442605;0;EUR;60;;;1;1;http://www.mishoteles.com/hotel/fr/auberge-des-baronnies.html;lepine-fr-1;LʼÉpine;1;1;;;;;;;;;;;;;;;;;
2033498;Holiday home Thuishaven;;8621JX;Heeg (Friese Meren);nl;-2144499;0;EUR;367;;;1;1;http://www.mishoteles.com/hotel/nl/holiday-home-thuishaven.html;gaastmeer;Gaastmeer;1;1;;;;;;;;;;;;;;;;;
1971450;Apartment na Akademika Kapitsy;ул. Академика Капицы 30с1, кв. 69;117647;Moscow;ru;-2960561;0;RUB;2800;;;1;1;http://www.mishoteles.com/hotel/ru/apartment-na-akademika-kapitsy.html;moscow;Moscow;1;1;;;;;;;;;;;;;;;;;
1989631;Brisamarina de Órzola;Avenida Del Charco De La Pared 38 1º;35541;Orzola;es;-394805;0;EUR;65;;;1;1;http://www.mishoteles.com/hotel/es/brisamarina-de-orzola.html;orzola;Orzola;1;1;;;;;;;;;;;;;;;;;
1977860;Holiday home Hans Thuesensvej with fireplace;;6857;Blåvand;dk;-2740125;5;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-hans-thuesensvej-with-fireplace.html;blavand;Blåvand;1;1;;;;;;;;;;;;;;;;;
1988169;That's Napoli;41 Via Trinità degli Spagnoli;80132;Napoli;it;-122902;0;EUR;76;;;2;1;http://www.mishoteles.com/hotel/it/that-39-s-napoli.html;naples;Napoli;1;1;;;;;;;;;;;;;;;;;
1997734;Akivillas Manta Rota Pearl II;R. Da Europa Condomínio Europa;8900-054;Manta Rota;pt;-2168660;0;EUR;125;;;1;1;http://www.mishoteles.com/hotel/pt/akisol-manta-rota-pearl-ii.html;manta-rota;Manta Rota;1;1;;;;;;;;;;;;;;;;;
1971152;Modern Apartment Lora;40 Ulica Kralja Petra Krešimira IV;21300;Makarska;hr;-87968;0;EUR;42;;;1;1;http://www.mishoteles.com/hotel/hr/modern-apartment-lora.html;makarska;Makarska;1;1;;;;;;;;;;;;;;;;;
1969462;Apartment on Naugorskoye 96;Naugorskoye shosse 96, kv. 75;302019;Orel;ru;-2974908;0;RUB;1400;;;3;1;http://www.mishoteles.com/hotel/ru/apartment-on-naugorskoye-96.html;orel;Orël;1;1;;;;;;;;;;;;;;;;;
2027187;Stay with Ernesto Apartments 2;Síp utca 7;1075;Budapest;hu;-850553;0;EUR;35;;;3;1;http://www.mishoteles.com/hotel/hu/stay-with-ernesto-apartments-2.html;budapest;Budapest;1;1;;;;;;;;;;;;;;;;;
2033666;Holiday home Marie Aan Zee;;2211ZC;Noordwijkerhout;nl;-2150480;0;EUR;102;;;1;1;http://www.mishoteles.com/hotel/nl/holiday-home-marie-aan-zee.html;noordwijkerhout;Noordwijkerhout;1;1;;;;;;;;;;;;;;;;;
1995241;B&B Luna;Viale Monza 27 scala unica;20127;Milano;it;-121726;0;EUR;40;;;3;1;http://www.mishoteles.com/hotel/it/b-amp-b-luna-milano.html;milan;Milano;1;1;;;;;;;;;;;;;;;;;
1969409;Albir Up Capitolio;Calle Ruperto Chapí 4;3581;Albir;es;-369702;0;EUR;70;;;3;1;http://www.mishoteles.com/hotel/es/albir-up-capitolio.html;albir;Albir;1;1;;;;;;;;;;;;;;;;;
1979084;Apartments na Prospekt 70 let Oktyabrya;Проспект 70 лет Октября,дом 57 кв.40;442262;Saransk;ru;-2996523;0;RUB;1700;;;1;1;http://www.mishoteles.com/hotel/ru/apartments-na-prospekt-70-let-oktyabrya.html;saransk;Saransk;1;1;;;;;;;;;;;;;;;;;
1975030;Holiday Home Marinavej V;;6320;Egernsund;dk;-2741320;0;DKK;829;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-marinavej-v.html;egernsund;Egernsund;1;1;;;;;;;;;;;;;;;;;
1943042;Mas Del Roumany;Hameau de Cosprons Mas del Roumany;66660;Port Vendres;fr;-1459522;0;EUR;120;;;1;1;http://www.mishoteles.com/hotel/fr/mas-del-roumany.html;port-vendres;Port-Vendres;1;1;;;;;;;;;;;;;;;;;
2013335;il tramonto;VIA FLACCA KM. 26.500;4024;Gaeta;it;-118131;0;EUR;40;;;3;1;http://www.mishoteles.com/hotel/it/il-tramonto-gaeta.html;gaeta;Gaeta;1;1;;;;;;;;;;;;;;;;;
2042277;Holiday Home Taormina 2;Salita Alexander Humboldt, 2/A;98039;Taormina;it;-130467;0;EUR;120;;;1;1;http://www.mishoteles.com/hotel/it/holiday-home-taormina-2.html;taormina;Taormina;1;1;;;;;;;;;;;;;;;;;
1974976;Holiday Home Slettevej;;9990;Skagen;dk;-2744940;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-slettevej.html;kandestederne;Kandestederne;1;1;;;;;;;;;;;;;;;;;
2002478;Guest House Viktor;Khersonskaya ulitsa, 43, 2-х этажное строение;353460;Gelendzhik;ru;-2908421;0;RUB;;;;7;1;http://www.mishoteles.com/hotel/ru/guest-house-vikrot.html;gelendzhik;Gelendzhik;1;1;;;;;;;;;;;;;;;;;
1977838;Country House Fazenda;ул. Солнечная 40;180520;Zhidilov Bar;ru;-3047071;0;RUB;15000;;;2;1;http://www.mishoteles.com/hotel/ru/country-house-fazenda.html;zhidilov-bar;Zhidilov Bar;1;1;;;;;;;;;;;;;;;;;
1992151;Anakopia club;the Sukhumi highway;350000;Novy Afon;xa;900051629;3;RUB;2300;;;33;1;http://www.mishoteles.com/hotel/xa/anakopia-club.html;new-athos;Novy Afon;1;1;;;;;;;;;;;;;;;;;
1941373;Loft Andy sheep;Calle Andres Borrego, 9 Bajo;28004;Madrid;es;-390625;0;EUR;69.3;;;1;1;http://www.mishoteles.com/hotel/es/loft-andy-sheep.html;madrid;Madrid;1;1;;;;;;;;;;;;;;;;;
1987675;Heart of Windsor Rooms;99 Arthur Road;SL4 1RU;Windsor;gb;-2611829;0;GBP;;;;3;1;http://www.mishoteles.com/hotel/gb/heart-of-windsor-rooms.html;windsor;Windsor;1;1;;;;;;;;;;;;;;;;;
1985926;Dolce Mansarda;Via oglio Ronco 1  n.12;96010;Priolo Gargallo;it;-125849;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/dolce-mansarda.html;priolo-gargallo;Priolo Gargallo;1;1;;;;;;;;;;;;;;;;;
2044048;La Casetta Palesio;Via San Giorgio 2851/A;40024;San Ruffillo;it;-128220;0;EUR;51;;;1;1;http://www.mishoteles.com/hotel/it/la-casetta-palesio.html;san-ruffillo;San Ruffillo;1;1;;;;;;;;;;;;;;;;;
1990162;El Ambigú Pirineos;Quartier lazaret, Urdos;64490;Urdos;fr;-1474137;0;EUR;50;;;3;1;http://www.mishoteles.com/hotel/fr/el-ambigu-pirineos.html;urdos;Urdos;1;1;;;;;;;;;;;;;;;;;
1988265;B&B Hôtel Goussainville Aéroport Roissy CDG;17 rue Le Corbusier;95190;Goussainville;fr;-1429880;2;EUR;51;;;70;1;http://www.mishoteles.com/hotel/fr/b-amp-b-goussainville-aeroport-roissy-cdg.html;goussainville;Goussainville;1;1;;;;;;;;;;;;;;;;;
2033375;Casa Venere - Sorrento Peninsula;Via San Martino 28;80065;Sant'Agnello;it;-128389;0;EUR;150;;;1;1;http://www.mishoteles.com/hotel/it/casa-venere-sorrento-peninsula.html;santagnello;Sant'Agnello;1;1;;;;;;;;;;;;;;;;;
1944620;Guest House Chernomorskiy;36 Chernomorskaya ulitsa;299003;Sevastopol;xc;900053120;0;RUB;1400;;;11;1;http://www.mishoteles.com/hotel/xc/guest-house-chernomorskiy-sevastopol.html;sevastopol;Sevastopol;1;1;;;;;;;;;;;;;;;;;
2047313;Apartments Ante;Glagoljaška 5;23273;Preko;hr;-92982;3;EUR;54;;;2;1;http://www.mishoteles.com/hotel/hr/apartments-ante-preko.html;preko-hr;Preko;1;1;;;;;;;;;;;;;;;;;
2033928;M/Y MISS II;Jetée Albert Edouard;6400;Cannes;fr;-1416533;0;EUR;300;;;1;1;http://www.mishoteles.com/hotel/fr/m-47-y-miss-ii.html;cannes;Cannes;1;1;;;;;;;;;;;;;;;;;
1981588;Casa de Vacaciones Haydock;Urb. Gran Sol, 30V;3710;Calpe;es;-375124;0;EUR;45;;;1;1;http://www.mishoteles.com/hotel/es/casa-de-vacaciones-haydock.html;calpe;Calpe;1;1;;;;;;;;;;;;;;;;;
2034359;Holiday home Ravi;;58023;Gavorrano;it;-118350;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/it/holiday-home-ravi.html;gavorrano;Gavorrano;1;1;;;;;;;;;;;;;;;;;
1937848;Villa Marie;Via Colli 2;2048;Collevecchio;it;-115940;0;EUR;170;;;1;1;http://www.mishoteles.com/hotel/it/villa-marie-collevecchio.html;collevecchio;Collevecchio;1;1;;;;;;;;;;;;;;;;;
1975347;Holiday Home Lærkesøvej;;3760;Gudhjem;dk;-2742989;0;DKK;;;;1;1;http://www.mishoteles.com/hotel/dk/holiday-home-laerkesovej.html;gudhjem;Gudhjem;1;1;;;;;;;;;;;;;;;;;
1998158;La Casetta Appartamenti;Via Scoglio del Tonno 24;74121;Taranto;it;-130476;0;EUR;90;;;2;1;http://www.mishoteles.com/hotel/it/la-casetta-appartamenti.html;taranto-puglia;Taranto;1;1;;;;;;;;;;;;;;;;;
1977137;Room-29, Messewohnung;Merowinger Straße 29;40233;Düsseldorf;de;-1762397;0;EUR;250;;;1;1;http://www.mishoteles.com/hotel/de/room-29-messewohnung.html;dusseldorf;Düsseldorf;1;1;;;;;;;;;;;;;;;;;
1932196;Le Manoir de Ravenoville;2 Route du Mesnil;50480;Ravenoville;fr;-1461110;0;EUR;486.4;;;1;1;http://www.mishoteles.com/hotel/fr/le-manoir-de-ravenoville.html;ravenoville;Ravenoville;1;1;;;;;;;;;;;;;;;;;
1999284;Apartamento Dominicos;Calle Juan Escalante de Mendoza 6;33009;Oviedo;es;-394970;0;EUR;45.6;;;1;1;http://www.mishoteles.com/hotel/es/apartamento-dominicos.html;oviedo;Oviedo;1;1;;;;;;;;;;;;;;;;;
1958020;Aparthotel Magnolia;Hans-Mess-Straße 5;61440;Oberursel;de;-1838156;0;EUR;42.75;;;14;1;http://www.mishoteles.com/hotel/de/aparthotel-magnolia.html;oberursel;Oberursel;1;1;;;;;;;;;;;;;;;;;
1958690;ALLiS-HALL One-Bedroom Apartment at Radischeva 33;Radischeva  33;620014;Ekaterinburg;ru;-3040171;0;RUB;2400;;;1;1;http://www.mishoteles.com/hotel/ru/allis-hall-one-bedroom-apartment-at-radischeva.html;yekaterinburg;Ekaterinburg;1;1;;;;;;;;;;;;;;;;;
2012855;Luxury Yacht Hotel;214A Neptune House Marina Bay;GX11 1AA;Gibraltar;gi;-1205055;0;GBP;230;;;2;1;http://www.mishoteles.com/hotel/gi/luxury-yacht.html;gibraltar;Gibraltar;1;1;;;;;;;;;;;;;;;;;
1969100;Guest House na Borodinskoy;Borodinskaya Ulitsa, 2;191180;Saint Petersburg;ru;-2996338;0;RUB;855;;;4;1;http://www.mishoteles.com/hotel/ru/guest-house-na-borodinskaya-2.html;saint-petersburg;Saint Petersburg;1;1;;;;;;;;;;;;;;;;;
1963355;La Villa aux Oliviers;2008 Route de Barjols;83143;Le Val;fr;-1446389;0;EUR;110;;;1;1;http://www.mishoteles.com/hotel/fr/la-villa-aux-oliviers.html;le-val;Le Val;1;1;;;;;;;;;;;;;;;;;
2000854;FG Apartment - Bayswater, Leinster Square;45 Leinster Square;W2 4PU;London;gb;-2601889;3;GBP;;;;1;1;http://www.mishoteles.com/hotel/gb/fg-apartment-bayswater-leinster-square.html;london;London;1;1;;;;;;;;;;;;;;;;;
1952352;Monte da Burquilheira;Herdade da Burquilheira, SN;7090-020;Alcáçovas;pt;-2173771;0;EUR;65;;;3;1;http://www.mishoteles.com/hotel/pt/monte-da-burquilheira.html;quinta-do-duque;Quinta do Duque;1;1;;;;;;;;;;;;;;;;;
1974406;Holiday Home Palstek II;;24235;Marina Wendtorf;de;-1885898;0;EUR;30.1428571429;;;1;1;http://www.mishoteles.com/hotel/de/holiday-home-palstek-ii.html;wendtorf;Wendtorf;1;1;;;;;;;;;;;;;;;;;
1989375;Balkan Breeze 7 One bedroom Apartment EH;Chaika area (квартал Чайка), complex Balkan Breeze 7, Apt. 11;8240;Sunny Beach;bg;900039405;0;EUR;33;;;1;1;http://www.mishoteles.com/hotel/bg/balkan-breeze-7-one-bedroom-apartment-eh.html;sunny-beach;Sunny Beach;1;1;;;;;;;;;;;;;;;;;
1942921;Landgasthof Simke;5 Kirchstraße;15848;Rietz Neuendorf;de;-1850158;0;EUR;58;;;10;1;http://www.mishoteles.com/hotel/de/landgasthof-simke-rietz-neuendorf.html;rietz-neuendorf;Rietz Neuendorf;1;1;;;;;;;;;;;;;;;;;
1945500;Iro's Studio;Palea Ethniki Odos Kissamou Chanion;73100;Stalos;gr;-828783;0;EUR;;;;1;1;http://www.mishoteles.com/hotel/gr/iro-39-s-studio.html;stalos;Stalós;1;1;;;;;;;;;;;;;;;;;
